"Token Address","Token Name","Token Creator","Platform","Buy Amount BNB","Sell Amount BNB","Token Amount","Buy Price BNB","Buy Price USD","Sell Price BNB","Sell Price USD","Max Price Reached BNB","Max Price Reached USD","Profit/Loss BNB","Profit/Loss USD","Price Change %","Max Price Change %","Time to Max Price (seconds)","Buy Time","Sell Time","Max Price Time","Buy Tx Hash","Sell Tx Hash","User ID","Wallet Address"
"0xc3661a5e38df6a1c574266d61d2b51b984284444","Unknown","Unknown","four.meme","0.01000000","","85034.01","0.00000012","0.0001","","","0.00000012","0.0001","","","0.00","0.00","","2025-10-07T00:41:07.714Z","","","","","7382909314","0x50d1C20D42e4535123Ff3a8889Cbc2a7A1397F45"
"0xc3661a5e38df6a1c574266d61d2b51b984284444","Unknown","Unknown","four.meme","0.01000000","","85034.01","0.00000012","0.0001","","","0.00000012","0.0001","","","0.00","0.00","","2025-10-07T00:41:07.715Z","","","","","7382909314","0x50d1C20D42e4535123Ff3a8889Cbc2a7A1397F45"
"0xc770bc12dab38affa53f4448423a0a49b3284444","Unknown","Unknown","four.meme","0.00800000","","630025.08","0.00000001","0.0000","","","0.00000001","0.0000","","","0.00","0.00","","2025-10-07T00:44:10.636Z","","","","","7382909314","0x50d1C20D42e4535123Ff3a8889Cbc2a7A1397F45"
"0xc770bc12dab38affa53f4448423a0a49b3284444","Unknown","Unknown","four.meme","0.00800000","","630025.08","0.00000001","0.0000","","","0.00000001","0.0000","","","0.00","0.00","","2025-10-07T00:44:10.636Z","","","","","7382909314","0x50d1C20D42e4535123Ff3a8889Cbc2a7A1397F45"
"0x05e574edba54d69fd72b0de96e9c826808ff4444","Unknown","Unknown","four.meme","0.00800000","","1170571.54","0.00000001","0.0000","","","0.00000001","0.0000","","","0.00","0.00","","2025-10-07T00:52:37.804Z","","","","","7382909314","0x50d1C20D42e4535123Ff3a8889Cbc2a7A1397F45"
"0x05e574edba54d69fd72b0de96e9c826808ff4444","Unknown","Unknown","four.meme","0.00800000","","1170571.54","0.00000001","0.0000","","","0.00000001","0.0000","","","0.00","0.00","","2025-10-07T00:52:37.805Z","","","","","7382909314","0x50d1C20D42e4535123Ff3a8889Cbc2a7A1397F45"
"0xfccbc318bbdc5946c06018bb91bf978f9c974444","Unknown","Unknown","four.meme","0.00800000","","991860.31","0.00000001","0.0000","","","0.00000001","0.0000","","","0.00","0.00","","2025-10-07T00:54:22.988Z","","","","","7382909314","0x50d1C20D42e4535123Ff3a8889Cbc2a7A1397F45"
"0xfccbc318bbdc5946c06018bb91bf978f9c974444","Unknown","Unknown","four.meme","0.00800000","","991860.31","0.00000001","0.0000","","","0.00000001","0.0000","","","0.00","0.00","","2025-10-07T00:54:22.988Z","","","","","7382909314","0x50d1C20D42e4535123Ff3a8889Cbc2a7A1397F45"
"0x2c23167247500e2e5533689e7e482103f9bb4444","Unknown","Unknown","four.meme","0.01000000","","113378.69","0.00000009","0.0001","","","0.00000009","0.0001","","","0.00","0.00","","2025-10-07T00:56:40.700Z","","","","","7382909314","0x50d1C20D42e4535123Ff3a8889Cbc2a7A1397F45"
"0x2c23167247500e2e5533689e7e482103f9bb4444","Unknown","Unknown","four.meme","0.01000000","","113378.69","0.00000009","0.0001","","","0.00000009","0.0001","","","0.00","0.00","","2025-10-07T00:56:40.700Z","","","","","7382909314","0x50d1C20D42e4535123Ff3a8889Cbc2a7A1397F45"
"0xfc477545841957066ea08c3f7684032a3a384444","Unknown","Unknown","four.meme","0.00800000","","494237.45","0.00000002","0.0000","","","0.00000002","0.0000","","","0.00","0.00","","2025-10-07T01:01:48.739Z","","","","","7382909314","0x50d1C20D42e4535123Ff3a8889Cbc2a7A1397F45"
"0xfc477545841957066ea08c3f7684032a3a384444","Unknown","Unknown","four.meme","0.00800000","","494237.45","0.00000002","0.0000","","","0.00000002","0.0000","","","0.00","0.00","","2025-10-07T01:01:48.740Z","","","","","7382909314","0x50d1C20D42e4535123Ff3a8889Cbc2a7A1397F45"
