"Token Address","Token Name","Token Creator","Platform","Buy Amount BNB","Sell Amount BNB","Token Amount","Buy Price BNB","Buy Price USD","Sell Price BNB","Sell Price USD","Max Price Reached BNB","Max Price Reached USD","Profit/Loss BNB","Profit/Loss USD","Price Change %","Max Price Change %","Time to Max Price (seconds)","Buy Time","Sell Time","Max Price Time","Buy Tx Hash","Sell Tx Hash","User ID","Wallet Address"
"0xbaf3b85c194c087f99572f48e62f6fa1ce684444","Unknown","Unknown","four.meme","0.00010000","","10400.56","0.00000001","0.0000","","","0.00000001","0.0000","","","0.00","0.00","","2025-09-22T10:58:52.178Z","","","","","7382909314","0x50d1C20D42e4535123Ff3a8889Cbc2a7A1397F45"
"0xbaf3b85c194c087f99572f48e62f6fa1ce684444","Unknown","Unknown","four.meme","0.00010000","","10400.56","0.00000001","0.0000","","","0.00000001","0.0000","","","0.00","0.00","","2025-09-22T10:58:52.179Z","","","","","7382909314","0x50d1C20D42e4535123Ff3a8889Cbc2a7A1397F45"
"0xd18c2bf160fc3250d0f7f945de75d13255654444","Unknown","Unknown","four.meme","0.00010000","","15556.57","0.00000001","0.0000","","","0.00000001","0.0000","","","0.00","0.00","","2025-09-22T11:15:24.953Z","","","","","7382909314","0x50d1C20D42e4535123Ff3a8889Cbc2a7A1397F45"
"0xd18c2bf160fc3250d0f7f945de75d13255654444","Unknown","Unknown","four.meme","0.00010000","","15556.57","0.00000001","0.0000","","","0.00000001","0.0000","","","0.00","0.00","","2025-09-22T11:15:24.954Z","","","","","7382909314","0x50d1C20D42e4535123Ff3a8889Cbc2a7A1397F45"
"0xd18c2bf160fc3250d0f7f945de75d13255654444","Unknown","Unknown","","","","","","","","","0.00000001","0.0000","","","","0.09","3","","","2025-09-22T11:15:28.199Z","","","7382909314","0x50d1c20d42e4535123ff3a8889cbc2a7a1397f45"
"0xbd96ba17592116cd0bd10825f64a33c58fdd4444","Unknown","Unknown","four.meme","0.00010000","","15802.58","0.00000001","0.0000","","","0.00000001","0.0000","","","0.00","0.00","","2025-09-22T11:16:33.742Z","","","","","7382909314","0x50d1C20D42e4535123Ff3a8889Cbc2a7A1397F45"
"0xbd96ba17592116cd0bd10825f64a33c58fdd4444","Unknown","Unknown","four.meme","0.00010000","","15802.58","0.00000001","0.0000","","","0.00000001","0.0000","","","0.00","0.00","","2025-09-22T11:16:33.742Z","","","","","7382909314","0x50d1C20D42e4535123Ff3a8889Cbc2a7A1397F45"
"0xbd96ba17592116cd0bd10825f64a33c58fdd4444","Unknown","Unknown","","","","","","","","","0.00000001","0.0000","","","","4.93","4","","","2025-09-22T11:16:37.505Z","","","7382909314","0x50d1c20d42e4535123ff3a8889cbc2a7a1397f45"
"0xbd96ba17592116cd0bd10825f64a33c58fdd4444","Unknown","Unknown","","","","","","","","","0.00000001","0.0000","","","","10.60","15","","","2025-09-22T11:16:48.484Z","","","7382909314","0x50d1c20d42e4535123ff3a8889cbc2a7a1397f45"
"0xbd96ba17592116cd0bd10825f64a33c58fdd4444","Unknown","Unknown","","","","","","","","","0.00000001","0.0000","","","","20.33","18","","","2025-09-22T11:16:51.488Z","","","7382909314","0x50d1c20d42e4535123ff3a8889cbc2a7a1397f45"
