"Token Address","Token Name","Token Creator","Platform","Buy Amount BNB","Sell Amount BNB","Token Amount","Buy Price BNB","Buy Price USD","Sell Price BNB","Sell Price USD","Max Price Reached BNB","Max Price Reached USD","Profit/Loss BNB","Profit/Loss USD","Price Change %","Max Price Change %","Time to Max Price (seconds)","Buy Time","Sell Time","Max Price Time","Buy Tx Hash","Sell Tx Hash","User ID","Wallet Address"
"0x5526c92f67d95aa6db15326b1093352a784c4444","Unknown","Unknown","","","","","","","","","0.00000006","0.0001","","","","34.04","27","","","2025-10-02T15:49:57.417Z","","","7382909314","0x50d1c20d42e4535123ff3a8889cbc2a7a1397f45"
"0x5526c92f67d95aa6db15326b1093352a784c4444","Unknown","Unknown","","","","","","","","","0.00000007","0.0001","","","","47.64","30","","","2025-10-02T15:50:00.704Z","","","7382909314","0x50d1c20d42e4535123ff3a8889cbc2a7a1397f45"
"0x5526c92f67d95aa6db15326b1093352a784c4444","Unknown","Unknown","","","","","","","","","0.00000007","0.0001","","","","57.00","33","","","2025-10-02T15:50:04.197Z","","","7382909314","0x50d1c20d42e4535123ff3a8889cbc2a7a1397f45"
"0x5526c92f67d95aa6db15326b1093352a784c4444","Unknown","Unknown","","","","","","","","","0.00000009","0.0001","","","","91.61","43","","","2025-10-02T15:50:13.706Z","","","7382909314","0x50d1c20d42e4535123ff3a8889cbc2a7a1397f45"
"0x97a2febc489269307be85f1cd058382390ec4444","Unknown","Unknown","four.meme","0.00100000","","95686.04","0.00000001","0.0000","","","0.00000001","0.0000","","","0.00","0.00","","2025-10-02T15:50:45.911Z","","","","","7382909314","0x50d1C20D42e4535123Ff3a8889Cbc2a7A1397F45"
"0x97a2febc489269307be85f1cd058382390ec4444","Unknown","Unknown","four.meme","0.00100000","","95686.04","0.00000001","0.0000","","","0.00000001","0.0000","","","0.00","0.00","","2025-10-02T15:50:45.912Z","","","","","7382909314","0x50d1C20D42e4535123Ff3a8889Cbc2a7A1397F45"
"0x11d7462ede1bc7fba245e3f0f0ee4eb483284444","Unknown","Unknown","four.meme","0.00100000","","156117.71","0.00000001","0.0000","","","0.00000001","0.0000","","","0.00","0.00","","2025-10-02T15:54:12.622Z","","","","","7382909314","0x50d1C20D42e4535123Ff3a8889Cbc2a7A1397F45"
"0x11d7462ede1bc7fba245e3f0f0ee4eb483284444","Unknown","Unknown","four.meme","0.00100000","","156117.71","0.00000001","0.0000","","","0.00000001","0.0000","","","0.00","0.00","","2025-10-02T15:54:12.622Z","","","","","7382909314","0x50d1C20D42e4535123Ff3a8889Cbc2a7A1397F45"
"0x11d7462ede1bc7fba245e3f0f0ee4eb483284444","Unknown","Unknown","","","","","","","","","0.00000001","0.0000","","","","0.03","3","","","2025-10-02T15:54:15.921Z","","","7382909314","0x50d1c20d42e4535123ff3a8889cbc2a7a1397f45"
"0xe7447610797f918d788ef2044c6cdb9009ba4444","Unknown","Unknown","four.meme","0.00500000","","73705.83","0.00000007","0.0001","","","0.00000007","0.0001","","","0.00","0.00","","2025-10-02T16:16:11.764Z","","","","","7382909314","0x50d1C20D42e4535123Ff3a8889Cbc2a7A1397F45"
"0xe7447610797f918d788ef2044c6cdb9009ba4444","Unknown","Unknown","four.meme","0.00500000","","73705.83","0.00000007","0.0001","","","0.00000007","0.0001","","","0.00","0.00","","2025-10-02T16:16:11.765Z","","","","","7382909314","0x50d1C20D42e4535123Ff3a8889Cbc2a7A1397F45"
"0xe7447610797f918d788ef2044c6cdb9009ba4444","Unknown","Unknown","","","","","","","","","0.00000009","0.0001","","","","30.02","6","","","2025-10-02T16:16:18.240Z","","","7382909314","0x50d1c20d42e4535123ff3a8889cbc2a7a1397f45"
"0x937cf2943771e7c471babf36dd9a5c97f5254444","Unknown","Unknown","four.meme","0.00500000","","593387.79","0.00000001","0.0000","","","0.00000001","0.0000","","","0.00","0.00","","2025-10-02T16:19:05.491Z","","","","","7382909314","0x50d1C20D42e4535123Ff3a8889Cbc2a7A1397F45"
"0x937cf2943771e7c471babf36dd9a5c97f5254444","Unknown","Unknown","four.meme","0.00500000","","593387.79","0.00000001","0.0000","","","0.00000001","0.0000","","","0.00","0.00","","2025-10-02T16:19:05.491Z","","","","","7382909314","0x50d1C20D42e4535123Ff3a8889Cbc2a7A1397F45"
"0x95d01f183ed8bed0f656ca826321819509b64444","Unknown","Unknown","four.meme","0.00500000","","82822.99","0.00000006","0.0001","","","0.00000006","0.0001","","","0.00","0.00","","2025-10-02T16:45:06.561Z","","","","","7382909314","0x50d1C20D42e4535123Ff3a8889Cbc2a7A1397F45"
"0x95d01f183ed8bed0f656ca826321819509b64444","Unknown","Unknown","four.meme","0.00500000","","82822.99","0.00000006","0.0001","","","0.00000006","0.0001","","","0.00","0.00","","2025-10-02T16:45:06.561Z","","","","","7382909314","0x50d1C20D42e4535123Ff3a8889Cbc2a7A1397F45"
"0x95d01f183ed8bed0f656ca826321819509b64444","Unknown","Unknown","","","","","","","","","0.00000007","0.0001","","","","15.69","3","","","2025-10-02T16:45:09.799Z","","","7382909314","0x50d1c20d42e4535123ff3a8889cbc2a7a1397f45"
"0x95d01f183ed8bed0f656ca826321819509b64444","Unknown","Unknown","four.meme","0.00500000","0.00250000","82822.99","0.00000006","0.0001","0.00000007","0.0001","0.00000007","0.0001","0.00000000","0.0029","15.69","15.69","","2025-10-02T16:45:06.561Z","2025-10-02T16:45:11.015Z","","Unknown","0x7042f60216ad8a1e144c12e435f9b31855ebfd95b7800dc6e50077f6e83fc88d","7382909314","0x50d1c20d42e4535123ff3a8889cbc2a7a1397f45"
"0x95d01f183ed8bed0f656ca826321819509b64444","Unknown","Unknown","four.meme","0.00500000","0.00250000","41411.49","0.00000006","0.0001","0.00000007","0.0001","0.00000007","0.0001","0.00000000","0.0029","15.69","15.69","","2025-10-02T16:45:06.561Z","2025-10-02T16:45:12.031Z","","Unknown","0xa430971d3f3835ecd605b3f6ecbf76e97a0e33e277627023f803f7cf051d081f","7382909314","0x50d1c20d42e4535123ff3a8889cbc2a7a1397f45"
"0x95d01f183ed8bed0f656ca826321819509b64444","Unknown","Unknown","","","","","","","","","0.00000007","0.0001","","","","19.87","6","","","2025-10-02T16:45:12.805Z","","","7382909314","0x50d1c20d42e4535123ff3a8889cbc2a7a1397f45"
"0x95d01f183ed8bed0f656ca826321819509b64444","Unknown","Unknown","four.meme","0.00500000","0.00250000","20705.75","0.00000006","0.0001","0.00000007","0.0001","0.00000007","0.0001","0.00000000","0.0030","19.87","19.87","","2025-10-02T16:45:06.561Z","2025-10-02T16:45:13.156Z","","Unknown","0x360655efec032658740b32edea1d26c9d11e826e76f87e5c5bb107953fa1a52c","7382909314","0x50d1c20d42e4535123ff3a8889cbc2a7a1397f45"
"0x7f0f21d5dc23b79b81e718667bb1868413804444","Unknown","Unknown","four.meme","0.00500000","","1525.69","0.00000328","0.0035","","","0.00000328","0.0035","","","0.00","0.00","","2025-10-02T16:47:04.375Z","","","","","7382909314","0x50d1C20D42e4535123Ff3a8889Cbc2a7A1397F45"
"0x7f0f21d5dc23b79b81e718667bb1868413804444","Unknown","Unknown","four.meme","0.00500000","","1525.69","0.00000328","0.0035","","","0.00000328","0.0035","","","0.00","0.00","","2025-10-02T16:47:04.376Z","","","","","7382909314","0x50d1C20D42e4535123Ff3a8889Cbc2a7A1397F45"
"0x8c8ecdbccbf137d734caf4a86247b4eaae984444","Unknown","Unknown","four.meme","0.00500000","","130142.75","0.00000004","0.0000","","","0.00000004","0.0000","","","0.00","0.00","","2025-10-02T17:16:02.109Z","","","","","7382909314","0x50d1C20D42e4535123Ff3a8889Cbc2a7A1397F45"
"0x8c8ecdbccbf137d734caf4a86247b4eaae984444","Unknown","Unknown","four.meme","0.00500000","","130142.75","0.00000004","0.0000","","","0.00000004","0.0000","","","0.00","0.00","","2025-10-02T17:16:02.110Z","","","","","7382909314","0x50d1C20D42e4535123Ff3a8889Cbc2a7A1397F45"
"0xf2699b8181d53880a0735766e2f6f886e8324444","Unknown","Unknown","four.meme","0.00500000","","835042.19","0.00000001","0.0000","","","0.00000001","0.0000","","","0.00","0.00","","2025-10-02T17:31:07.297Z","","","","","7382909314","0x50d1C20D42e4535123Ff3a8889Cbc2a7A1397F45"
"0xf2699b8181d53880a0735766e2f6f886e8324444","Unknown","Unknown","four.meme","0.00500000","","835042.19","0.00000001","0.0000","","","0.00000001","0.0000","","","0.00","0.00","","2025-10-02T17:31:07.297Z","","","","","7382909314","0x50d1C20D42e4535123Ff3a8889Cbc2a7A1397F45"
"0x62fc1dc143ab8efb197fc0da8413647242094444","Unknown","Unknown","four.meme","0.00500000","","231017.10","0.00000002","0.0000","","","0.00000002","0.0000","","","0.00","0.00","","2025-10-02T17:35:16.717Z","","","","","7382909314","0x50d1C20D42e4535123Ff3a8889Cbc2a7A1397F45"
"0x62fc1dc143ab8efb197fc0da8413647242094444","Unknown","Unknown","four.meme","0.00500000","","231017.10","0.00000002","0.0000","","","0.00000002","0.0000","","","0.00","0.00","","2025-10-02T17:35:16.718Z","","","","","7382909314","0x50d1C20D42e4535123Ff3a8889Cbc2a7A1397F45"
"0x62fc1dc143ab8efb197fc0da8413647242094444","Unknown","Unknown","","","","","","","","","0.00000002","0.0000","","","","3.11","20","","","2025-10-02T17:35:36.333Z","","","7382909314","0x50d1c20d42e4535123ff3a8889cbc2a7a1397f45"
"0x62fc1dc143ab8efb197fc0da8413647242094444","Unknown","Unknown","","","","","","","","","0.00000003","0.0000","","","","21.35","23","","","2025-10-02T17:35:39.817Z","","","7382909314","0x50d1c20d42e4535123ff3a8889cbc2a7a1397f45"
"0x62fc1dc143ab8efb197fc0da8413647242094444","Unknown","Unknown","","","","","","","","","0.00000003","0.0000","","","","35.22","27","","","2025-10-02T17:35:43.315Z","","","7382909314","0x50d1c20d42e4535123ff3a8889cbc2a7a1397f45"
"0x62fc1dc143ab8efb197fc0da8413647242094444","Unknown","Unknown","","","","","","","","","0.00000003","0.0000","","","","42.00","30","","","2025-10-02T17:35:46.811Z","","","7382909314","0x50d1c20d42e4535123ff3a8889cbc2a7a1397f45"
"0x62fc1dc143ab8efb197fc0da8413647242094444","Unknown","Unknown","","","","","","","","","0.00000004","0.0000","","","","61.96","33","","","2025-10-02T17:35:50.015Z","","","7382909314","0x50d1c20d42e4535123ff3a8889cbc2a7a1397f45"
"0xeb1fa33f0f703bae0ce54786df907fe446ad4444","Unknown","Unknown","four.meme","0.00500000","","160326.24","0.00000003","0.0000","","","0.00000003","0.0000","","","0.00","0.00","","2025-10-02T17:49:44.351Z","","","","","7382909314","0x50d1C20D42e4535123Ff3a8889Cbc2a7A1397F45"
"0xeb1fa33f0f703bae0ce54786df907fe446ad4444","Unknown","Unknown","four.meme","0.00500000","","160326.24","0.00000003","0.0000","","","0.00000003","0.0000","","","0.00","0.00","","2025-10-02T17:49:44.351Z","","","","","7382909314","0x50d1C20D42e4535123Ff3a8889Cbc2a7A1397F45"
"0xeb1fa33f0f703bae0ce54786df907fe446ad4444","Unknown","Unknown","","","","","","","","","0.00000004","0.0000","","","","12.73","3","","","2025-10-02T17:49:47.415Z","","","7382909314","0x50d1c20d42e4535123ff3a8889cbc2a7a1397f45"
"0xeb1fa33f0f703bae0ce54786df907fe446ad4444","Unknown","Unknown","four.meme","0.00500000","0.00250000","160326.24","0.00000003","0.0000","0.00000004","0.0000","0.00000004","0.0000","0.00000000","0.0028","12.73","12.73","","2025-10-02T17:49:44.351Z","2025-10-02T17:49:48.660Z","","Unknown","0x93f7ebdc17bdfc25eed320af76887f91601d2c127de4d88a569c4e09cafab2cb","7382909314","0x50d1c20d42e4535123ff3a8889cbc2a7a1397f45"
"0xeb1fa33f0f703bae0ce54786df907fe446ad4444","Unknown","Unknown","four.meme","0.00500000","0.00250000","80163.12","0.00000003","0.0000","0.00000004","0.0000","0.00000004","0.0000","0.00000000","0.0028","12.73","12.73","","2025-10-02T17:49:44.351Z","2025-10-02T17:49:49.646Z","","Unknown","0x1420a02a9f245df28726599d68076f65bfac06120254af21f9fedf8ae34e8a5c","7382909314","0x50d1c20d42e4535123ff3a8889cbc2a7a1397f45"
"0xeb1fa33f0f703bae0ce54786df907fe446ad4444","Unknown","Unknown","","","","","","","","","0.00000004","0.0000","","","","19.33","7","","","2025-10-02T17:49:50.888Z","","","7382909314","0x50d1c20d42e4535123ff3a8889cbc2a7a1397f45"
"0xeb1fa33f0f703bae0ce54786df907fe446ad4444","Unknown","Unknown","four.meme","0.00500000","0.00250000","40081.56","0.00000003","0.0000","0.00000004","0.0000","0.00000004","0.0000","0.00000000","0.0030","19.33","19.33","","2025-10-02T17:49:44.351Z","2025-10-02T17:49:51.149Z","","Unknown","0xb5d7caebf1406ea7395d67975ee2c430e3e1ae1f26d9d06598966de6fb888cc6","7382909314","0x50d1c20d42e4535123ff3a8889cbc2a7a1397f45"
"0xeb1fa33f0f703bae0ce54786df907fe446ad4444","Unknown","Unknown","four.meme","0.00500000","0.00250000","20040.78","0.00000003","0.0000","0.00000004","0.0000","0.00000004","0.0000","0.00000000","0.0030","19.33","19.33","","2025-10-02T17:49:44.351Z","2025-10-02T17:49:52.045Z","","Unknown","0xb5d7caebf1406ea7395d67975ee2c430e3e1ae1f26d9d06598966de6fb888cc6","7382909314","0x50d1c20d42e4535123ff3a8889cbc2a7a1397f45"
"0xeb1fa33f0f703bae0ce54786df907fe446ad4444","Unknown","Unknown","four.meme","0.00500000","0.00250000","10020.39","0.00000003","0.0000","0.00000004","0.0000","0.00000004","0.0000","0.00000000","0.0030","19.33","19.33","","2025-10-02T17:49:44.351Z","2025-10-02T17:49:52.787Z","","Unknown","0xcff8fe66d14cd1be0fc96da76e818cd82817e2d8401d4edc76117df952d8b5ed","7382909314","0x50d1c20d42e4535123ff3a8889cbc2a7a1397f45"
"0xeb1fa33f0f703bae0ce54786df907fe446ad4444","Unknown","Unknown","four.meme","0.00500000","","134360.27","0.00000004","0.0000","","","0.00000004","0.0000","","","0.00","0.00","","2025-10-02T17:49:52.829Z","","","","","7382909314","0x50d1C20D42e4535123Ff3a8889Cbc2a7A1397F45"
"0xeb1fa33f0f703bae0ce54786df907fe446ad4444","Unknown","Unknown","four.meme","0.00500000","0.00250000","5010.19","0.00000003","0.0000","0.00000004","0.0000","0.00000004","0.0000","0.00000000","0.0030","19.33","19.33","","2025-10-02T17:49:44.351Z","2025-10-02T17:49:53.551Z","","Unknown","0xcff8fe66d14cd1be0fc96da76e818cd82817e2d8401d4edc76117df952d8b5ed","7382909314","0x50d1c20d42e4535123ff3a8889cbc2a7a1397f45"
"0xeb1fa33f0f703bae0ce54786df907fe446ad4444","Unknown","Unknown","","","","","","","","","0.00000006","0.0001","","","","98.81","10","","","2025-10-02T17:49:53.890Z","","","7382909314","0x50d1c20d42e4535123ff3a8889cbc2a7a1397f45"
"0xeb1fa33f0f703bae0ce54786df907fe446ad4444","Unknown","Unknown","four.meme","0.00500000","0.00250000","2505.10","0.00000003","0.0000","0.00000006","0.0001","0.00000006","0.0001","0.00000000","0.0050","98.81","98.81","","2025-10-02T17:49:44.351Z","2025-10-02T17:49:54.128Z","","Unknown","0x9fcb04f100915e0a3cda2d8e80cead26e243b736dbed5f15778a640de54b966d","7382909314","0x50d1c20d42e4535123ff3a8889cbc2a7a1397f45"
"0xeb1fa33f0f703bae0ce54786df907fe446ad4444","Unknown","Unknown","four.meme","0.00500000","","56689.34","0.00000009","0.0001","","","0.00000009","0.0001","","","0.00","0.00","","2025-10-02T17:53:01.150Z","","","","","7382909314","0x50d1C20D42e4535123Ff3a8889Cbc2a7A1397F45"
"0xeb1fa33f0f703bae0ce54786df907fe446ad4444","Unknown","Unknown","four.meme","0.00500000","","56689.34","0.00000009","0.0001","","","0.00000009","0.0001","","","0.00","0.00","","2025-10-02T17:53:01.150Z","","","","","7382909314","0x50d1C20D42e4535123Ff3a8889Cbc2a7A1397F45"
"0xeb1fa33f0f703bae0ce54786df907fe446ad4444","Unknown","Unknown","four.meme","0.00500000","","56689.34","0.00000009","0.0001","","","0.00000009","0.0001","","","0.00","0.00","","2025-10-02T17:53:18.707Z","","","","","7382909314","0x50d1C20D42e4535123Ff3a8889Cbc2a7A1397F45"
"0xeb1fa33f0f703bae0ce54786df907fe446ad4444","Unknown","Unknown","four.meme","0.00500000","","56689.34","0.00000009","0.0001","","","0.00000009","0.0001","","","0.00","0.00","","2025-10-02T17:53:18.932Z","","","","","7382909314","0x50d1C20D42e4535123Ff3a8889Cbc2a7A1397F45"
"0x0927285170c42573cd87d98a21bb753131844444","Unknown","Unknown","four.meme","0.00500000","","383516.09","0.00000001","0.0000","","","0.00000001","0.0000","","","0.00","0.00","","2025-10-02T18:00:48.861Z","","","","","7382909314","0x50d1C20D42e4535123Ff3a8889Cbc2a7A1397F45"
"0x0927285170c42573cd87d98a21bb753131844444","Unknown","Unknown","four.meme","0.00500000","","383516.09","0.00000001","0.0000","","","0.00000001","0.0000","","","0.00","0.00","","2025-10-02T18:00:48.861Z","","","","","7382909314","0x50d1C20D42e4535123Ff3a8889Cbc2a7A1397F45"
"0xc15db8791a16c348e533b32d6594f0f8071c4444","Unknown","Unknown","four.meme","0.00500000","","172223.85","0.00000003","0.0000","","","0.00000003","0.0000","","","0.00","0.00","","2025-10-02T18:43:38.037Z","","","","","7382909314","0x50d1C20D42e4535123Ff3a8889Cbc2a7A1397F45"
"0xc15db8791a16c348e533b32d6594f0f8071c4444","Unknown","Unknown","four.meme","0.00500000","","172223.85","0.00000003","0.0000","","","0.00000003","0.0000","","","0.00","0.00","","2025-10-02T18:43:38.037Z","","","","","7382909314","0x50d1C20D42e4535123Ff3a8889Cbc2a7A1397F45"
"0xc15db8791a16c348e533b32d6594f0f8071c4444","Unknown","Unknown","","","","","","","","","0.00000003","0.0000","","","","0.18","3","","","2025-10-02T18:43:41.349Z","","","7382909314","0x50d1c20d42e4535123ff3a8889cbc2a7a1397f45"
"0xc15db8791a16c348e533b32d6594f0f8071c4444","Unknown","Unknown","","","","","","","","","0.00000003","0.0000","","","","0.47","7","","","2025-10-02T18:43:44.905Z","","","7382909314","0x50d1c20d42e4535123ff3a8889cbc2a7a1397f45"
"0xc15db8791a16c348e533b32d6594f0f8071c4444","Unknown","Unknown","","","","","","","","","0.00000003","0.0000","","","","0.66","36","","","2025-10-02T18:44:14.299Z","","","7382909314","0x50d1c20d42e4535123ff3a8889cbc2a7a1397f45"
"0xc15db8791a16c348e533b32d6594f0f8071c4444","Unknown","Unknown","","","","","","","","","0.00000003","0.0000","","","","0.67","52","","","2025-10-02T18:44:29.811Z","","","7382909314","0x50d1c20d42e4535123ff3a8889cbc2a7a1397f45"
"0xc15db8791a16c348e533b32d6594f0f8071c4444","Unknown","Unknown","","","","","","","","","0.00000003","0.0000","","","","0.70","55","","","2025-10-02T18:44:32.807Z","","","7382909314","0x50d1c20d42e4535123ff3a8889cbc2a7a1397f45"
"0xc15db8791a16c348e533b32d6594f0f8071c4444","Unknown","Unknown","","","","","","","","","0.00000003","0.0000","","","","0.73","55","","","2025-10-02T18:44:33.305Z","","","7382909314","0x50d1c20d42e4535123ff3a8889cbc2a7a1397f45"
"0xc15db8791a16c348e533b32d6594f0f8071c4444","Unknown","Unknown","","","","","","","","","0.00000003","0.0000","","","","1.09","58","","","2025-10-02T18:44:35.809Z","","","7382909314","0x50d1c20d42e4535123ff3a8889cbc2a7a1397f45"
"0xc15db8791a16c348e533b32d6594f0f8071c4444","Unknown","Unknown","","","","","","","","","0.00000003","0.0000","","","","1.45","58","","","2025-10-02T18:44:36.307Z","","","7382909314","0x50d1c20d42e4535123ff3a8889cbc2a7a1397f45"
"0xc15db8791a16c348e533b32d6594f0f8071c4444","Unknown","Unknown","","","","","","","","","0.00000003","0.0000","","","","1.81","71","","","2025-10-02T18:44:48.812Z","","","7382909314","0x50d1c20d42e4535123ff3a8889cbc2a7a1397f45"
"0xc15db8791a16c348e533b32d6594f0f8071c4444","Unknown","Unknown","","","","","","","","","0.00000003","0.0000","","","","2.16","71","","","2025-10-02T18:44:49.312Z","","","7382909314","0x50d1c20d42e4535123ff3a8889cbc2a7a1397f45"
"0xc15db8791a16c348e533b32d6594f0f8071c4444","Unknown","Unknown","","","","","","","","","0.00000003","0.0000","","","","2.21","74","","","2025-10-02T18:44:51.822Z","","","7382909314","0x50d1c20d42e4535123ff3a8889cbc2a7a1397f45"
"0xc15db8791a16c348e533b32d6594f0f8071c4444","Unknown","Unknown","","","","","","","","","0.00000003","0.0000","","","","2.26","74","","","2025-10-02T18:44:52.323Z","","","7382909314","0x50d1c20d42e4535123ff3a8889cbc2a7a1397f45"
"0xc15db8791a16c348e533b32d6594f0f8071c4444","Unknown","Unknown","","","","","","","","","0.00000003","0.0000","","","","2.27","94","","","2025-10-02T18:45:11.817Z","","","7382909314","0x50d1c20d42e4535123ff3a8889cbc2a7a1397f45"
"0xeb1fa33f0f703bae0ce54786df907fe446ad4444","Unknown","Unknown","four.meme","0.00500000","","56689.34","0.00000009","0.0001","","","0.00000009","0.0001","","","0.00","0.00","","2025-10-02T19:33:12.443Z","","","","","7382909314","0x50d1C20D42e4535123Ff3a8889Cbc2a7A1397F45"
"0xeb1fa33f0f703bae0ce54786df907fe446ad4444","Unknown","Unknown","four.meme","0.00500000","","56689.34","0.00000009","0.0001","","","0.00000009","0.0001","","","0.00","0.00","","2025-10-02T19:33:12.444Z","","","","","7382909314","0x50d1C20D42e4535123Ff3a8889Cbc2a7A1397F45"
"0xeb1fa33f0f703bae0ce54786df907fe446ad4444","Unknown","Unknown","four.meme","0.00500000","","56689.34","0.00000009","0.0001","","","0.00000009","0.0001","","","0.00","0.00","","2025-10-02T19:33:12.448Z","","","","","7382909314","0x50d1C20D42e4535123Ff3a8889Cbc2a7A1397F45"
