"Token Address","Token Name","Token Creator","Platform","Buy Amount BNB","Sell Amount BNB","Token Amount","Buy Price BNB","Buy Price USD","Sell Price BNB","Sell Price USD","Max Price Reached BNB","Max Price Reached USD","Profit/Loss BNB","Profit/Loss USD","Price Change %","Max Price Change %","Time to Max Price (seconds)","Buy Time","Sell Time","Max Price Time","Buy Tx Hash","Sell Tx Hash","User ID","Wallet Address"
"0x149b98ead6bcb317461941c69ba2b89902824444","Unknown","Unknown","four.meme","0.01000000","","644761.56","0.00000002","0.0000","","","0.00000002","0.0000","","","0.00","0.00","","2025-10-04T07:38:58.370Z","","","","","7382909314","0x50d1C20D42e4535123Ff3a8889Cbc2a7A1397F45"
"0x149b98ead6bcb317461941c69ba2b89902824444","Unknown","Unknown","four.meme","0.01000000","","644761.56","0.00000002","0.0000","","","0.00000002","0.0000","","","0.00","0.00","","2025-10-04T07:38:58.371Z","","","","","7382909314","0x50d1C20D42e4535123Ff3a8889Cbc2a7A1397F45"
"0x149b98ead6bcb317461941c69ba2b89902824444","Unknown","Unknown","four.meme","0.01000000","","644761.56","0.00000002","0.0000","","","0.00000002","0.0000","","","0.00","0.00","","2025-10-04T07:38:58.372Z","","","","","7382909314","0x50d1C20D42e4535123Ff3a8889Cbc2a7A1397F45"
"0x149b98ead6bcb317461941c69ba2b89902824444","Unknown","Unknown","","","","","","","","","0.00000002","0.0000","","","","15.86","3","","","2025-10-04T07:39:01.628Z","","","7382909314","0x50d1c20d42e4535123ff3a8889cbc2a7a1397f45"
"0x149b98ead6bcb317461941c69ba2b89902824444","Unknown","Unknown","four.meme","0.01000000","0.00500000","644761.56","0.00000002","0.0000","0.00000002","0.0000","0.00000002","0.0000","0.00000000","0.0058","15.86","15.86","","2025-10-04T07:38:58.371Z","2025-10-04T07:39:02.859Z","","Unknown","0x1600c6d936e725e817e45301be298250f68bc926cf060bb8eee41bc5529dc98a","7382909314","0x50d1c20d42e4535123ff3a8889cbc2a7a1397f45"
"0x149b98ead6bcb317461941c69ba2b89902824444","Unknown","Unknown","four.meme","0.01000000","0.00500000","322380.78","0.00000002","0.0000","0.00000002","0.0000","0.00000002","0.0000","0.00000000","0.0058","15.86","15.86","","2025-10-04T07:38:58.371Z","2025-10-04T07:39:04.400Z","","Unknown","0x52308caddbc90f1665869514d0caef5cfda92f3e7d0b556143bde9543969cc7e","7382909314","0x50d1c20d42e4535123ff3a8889cbc2a7a1397f45"
"0x149b98ead6bcb317461941c69ba2b89902824444","Unknown","Unknown","","","","","","","","","0.00000002","0.0000","","","","22.05","6","","","2025-10-04T07:39:04.633Z","","","7382909314","0x50d1c20d42e4535123ff3a8889cbc2a7a1397f45"
"0x149b98ead6bcb317461941c69ba2b89902824444","Unknown","Unknown","four.meme","0.01000000","0.00500000","161190.39","0.00000002","0.0000","0.00000002","0.0000","0.00000002","0.0000","0.00000000","0.0061","22.05","22.05","","2025-10-04T07:38:58.371Z","2025-10-04T07:39:06.691Z","","Unknown","0x9a1025fe41cec672392c145e1b093e46be8eecf48ab7d65796901d0ca27a9c1e","7382909314","0x50d1c20d42e4535123ff3a8889cbc2a7a1397f45"
"0x149b98ead6bcb317461941c69ba2b89902824444","Unknown","Unknown","four.meme","0.01000000","0.00500000","80595.20","0.00000002","0.0000","0.00000002","0.0000","0.00000002","0.0000","0.00000000","0.0061","22.05","22.05","","2025-10-04T07:38:58.371Z","2025-10-04T07:39:06.694Z","","Unknown","0x0ae01dcb466535c64d6bdf5579b8275eac86509260b36b562ed8658e61326b75","7382909314","0x50d1c20d42e4535123ff3a8889cbc2a7a1397f45"
"0x149b98ead6bcb317461941c69ba2b89902824444","Unknown","Unknown","four.meme","0.01000000","0.00500000","40297.60","0.00000002","0.0000","0.00000002","0.0000","0.00000002","0.0000","0.00000000","0.0061","22.05","22.05","","2025-10-04T07:38:58.371Z","2025-10-04T07:39:07.337Z","","Unknown","0x0ae01dcb466535c64d6bdf5579b8275eac86509260b36b562ed8658e61326b75","7382909314","0x50d1c20d42e4535123ff3a8889cbc2a7a1397f45"
